Unnamed: 0;Age;Sex;Job;Housing;Saving accounts;Checking account;Credit amount;Duration;Purpose
12.557.374.633.563.200;-0.048022039826482336;female;0.1469491804436178;own;little;little;-0.29498833151911813;0.2569530922366421;radio/TV
12.592.015.667.035.100;-0.3118794015104515;male;-13.837.714.491.773.900;own;rich;;0.444734984904875;0.5058582510063954;furniture/equipment
12.626.656.700.507.000;-0.9275465787730462;male;-13.837.714.491.773.900;rent;little;;-0.3761558636039741;-0.9046043153555399;furniture/equipment
12.661.297.733.978.900;-13.673.088.482.463.200;female;0.1469491804436178;rent;quite rich;;-0.3722569865169286;-0.4897623840726178;furniture/equipment
1.269.593.876.745.080;-0.7516416709837335;female;0.1469491804436178;own;little;little;-0.3127105000965976;-0.2408572253028645;radio/TV
12.730.579.800.922.700;0.5676451374361124;male;0.1469491804436178;own;little;;0.02117515590311564;-0.738667542842371;furniture/equipment
12.765.220.834.394.600;0.12788286796283044;male;0.1469491804436178;own;;;14.665.952.250.823.400;12.525.737.273.156.500;business
12.799.861.867.866.500;-10.154.990.326.677.000;female;0.1469491804436178;rent;little;little;-0.9283786364782345;-0.738667542842371;furniture/equipment
12.834.502.901.338.400;0.3917402296467996;female;0.1469491804436178;own;quite rich;;15.619.404.920.291.800;12.525.737.273.156.500;furniture/equipment
12.869.143.934.810.300;0.919454953014738;male;0.1469491804436178;own;little;rich;-0.6834582667374681;-12.364.778.603.818.700;car
12.903.784.968.282.200;-0.8395941248783899;male;0.1469491804436178;own;moderate;little;-0.6696349752470342;0.2569530922366421;business
1.293.842.600.175.410;-10.154.990.326.677.000;female;0.1469491804436178;own;;;-0.8496922079942256;-0.4897623840726178;domestic appliances
1.297.306.703.522.600;-0.5757367631944207;male;-13.837.714.491.773.900;own;little;little;0.1129759891344593;-0.738667542842371;furniture/equipment
13.007.708.068.697.900;0.3917402296467996;female;0.1469491804436178;own;rich;moderate;-0.6909015775400095;-0.8216359290989554;car
13.042.349.102.169.800;0.03993041406817406;male;1.677.669.810.064.630;free;little;little;-0.47185557392236327;-0.2408572253028645;radio/TV
13.076.990.135.641.700;-0.6636892170890771;male;0.1469491804436178;own;little;;0.11474820599220725;12.525.737.273.156.500;radio/TV
13.111.631.169.113.600;-0.7516416709837335;male;1.677.669.810.064.630;free;little;little;-0.6554572403850506;-0.9875727016121243;car
13.146.272.202.585.500;0.03993041406817406;male;0.1469491804436178;own;;;12.301.814.962.587.600;0.7547634097761486;radio/TV
1.318.091.323.605.740;0.21583532185748686;male;1.677.669.810.064.630;own;little;;1.610.144.790.559.920;0.2569530922366421;car
1.321.555.426.952.930;10.953.598.608.040.500;male;0.1469491804436178;free;;;21.286.954.431.369.700;0.2569530922366421;car
13.250.195.303.001.200;0.03993041406817406;male;0.1469491804436178;own;;moderate;-0.3864347213789122;0.7547634097761486;car
13.284.836.336.473.100;25.905.515.770.132.000;female;-29.144.920.787.984.100;own;little;;-0.7702968927671175;-0.2408572253028645;radio/TV
13.319.477.369.945.000;0.6555975913307688;male;0.1469491804436178;own;little;moderate;0.27850104364811756;0.2569530922366421;furniture/equipment
13.354.118.403.416.900;15.351.221.302.773.300;female;0.1469491804436178;own;little;little;-0.8776932343466431;-0.738667542842371;education
13.388.759.436.888.800;-0.13597449372113873;male;0.1469491804436178;own;;moderate;-0.1581731901009766;0.2569530922366421;business
13.423.400.470.360.700;-1.103.451.486.562.350;male;0.1469491804436178;own;little;moderate;4.395.360.804.196.590;22.481.943.623.946.600;business
1.345.804.150.383.260;-0.13597449372113873;male;1.677.669.810.064.630;own;little;;11.848.127.447.004.100;12.525.737.273.156.500;car
13.492.682.537.304.500;0.3917402296467996;male;0.1469491804436178;rent;;;16.136.892.242.754.200;0.5888266372629798;car
13.527.323.570.776.400;0.6555975913307688;male;1.677.669.810.064.630;own;little;little;-0.29392500140446937;0.5058582510063954;business
13.561.964.604.248.300;0.919454953014738;male;0.1469491804436178;own;little;;-0.5111987881643677;-0.4897623840726178;radio/TV
13.596.605.637.720.200;0.21583532185748686;male;-13.837.714.491.773.900;own;little;little;-0.3899791550944081;-0.738667542842371;car
13.631.246.671.192.100;-0.13597449372113873;male;0.1469491804436178;own;little;moderate;0.896295840259052;12.525.737.273.156.500;car
13.665.887.704.664.000;-0.5757367631944207;male;0.1469491804436178;own;;;-0.7451314133870967;-0.2408572253028645;radio/TV
137.005.287.381.359;-0.3998318554051079;male;1.677.669.810.064.630;own;;;20.117.291.305.256.000;12.525.737.273.156.500;car
13.735.169.771.607.700;-0.6636892170890771;female;1.677.669.810.064.630;rent;little;little;-0.2357962884703367;0.008047933466888799;radio/TV
13.769.810.805.079.600;-0.048022039826482336;female;0.1469491804436178;own;rich;;-0.5952018672216204;-0.738667542842371;furniture/equipment
13.804.451.838.551.500;-0.22392694761579512;female;-13.837.714.491.773.900;rent;;;-0.38466250452116424;-0.4897623840726178;furniture/equipment
13.839.092.872.023.400;0.5676451374361124;male;0.1469491804436178;own;little;little;0.3125276073168781;-0.2408572253028645;furniture/equipment
13.873.733.905.495.300;0.6555975913307688;male;0.1469491804436178;rent;little;little;-0.2290618644108945;-0.4067939978160333;car
13.908.374.938.967.200;0.7435500452254252;male;0.1469491804436178;own;;;0.07575943512175241;-0.07492045278969563;car
1.394.301.597.243.910;0.5676451374361124;male;0.1469491804436178;free;;;25.540.274.889.964.800;12.525.737.273.156.500;car
13.977.657.005.911.000;0.3917402296467996;male;0.1469491804436178;rent;;;-0.6682172017608358;-0.4897623840726178;radio/TV
14.012.298.039.382.900;0.03993041406817406;male;1.677.669.810.064.630;own;little;;-0.7064970858881915;0.2569530922366421;radio/TV
14.046.939.072.854.800;-13.673.088.482.463.200;male;1.677.669.810.064.630;rent;little;little;-0.7671069024231713;-0.738667542842371;radio/TV
14.081.580.106.326.700;-10.154.990.326.677.000;male;-13.837.714.491.773.900;own;;little;0.17429469241253828;0.008047933466888799;car
14.116.221.139.798.600;-0.7516416709837335;male;0.1469491804436178;own;;moderate;0.15586363709195963;12.525.737.273.156.500;education
14.150.862.173.270.500;0.919454953014738;female;-13.837.714.491.773.900;own;little;;0.11439376262065766;-0.4897623840726178;car
1.418.550.320.674.240;-0.22392694761579512;female;-13.837.714.491.773.900;own;;moderate;-0.027029142627628525;-0.9875727016121243;car
14.220.144.240.214.300;-0.13597449372113873;female;0.1469491804436178;own;little;;0.41921506215330456;12.525.737.273.156.500;radio/TV
1.425.478.527.368.620;-0.9275465787730462;female;-13.837.714.491.773.900;own;little;moderate;0.5191680929302888;0.2569530922366421;furniture/equipment
14.289.426.307.158.100;-0.9275465787730462;female;0.1469491804436178;own;;moderate;-0.09933559042374476;0.7547634097761486;radio/TV
14.324.067.340.630.000;-0.6636892170890771;male;0.1469491804436178;own;rich;;-0.4002580128693462;-0.8216359290989554;business
14.358.708.374.101.900;-0.3998318554051079;male;0.1469491804436178;rent;little;little;-0.03908021726031456;0.2569530922366421;business
14.393.349.407.573.800;-0.3118794015104515;female;1.677.669.810.064.630;own;little;moderate;5.370.788.962.701.060;22.481.943.623.946.600;vacation/others
1.442.799.044.104.570;-0.3118794015104515;male;0.1469491804436178;own;moderate;;-0.15002099255533605;-0.9046043153555399;car
14.462.631.474.517.600;28.544.089.386.971.700;male;1.677.669.810.064.630;own;little;little;41.203.127.478.741.100;-12.364.778.603.818.700;car
1.449.727.250.798.950;-0.22392694761579512;male;0.1469491804436178;own;moderate;little;-0.32334380124308526;0.2569530922366421;furniture/equipment
14.531.913.541.461.400;0.3037877757521432;male;1.677.669.810.064.630;rent;little;little;0.02613736310480989;0.2569530922366421;furniture/equipment
14.566.554.574.933.300;-0.6636892170890771;female;0.1469491804436178;own;little;;-0.5154521086229628;-0.2408572253028645;furniture/equipment
14.601.195.608.405.200;0.12788286796283044;male;1.677.669.810.064.630;own;quite rich;;3.359.322.829.157.140;22.481.943.623.946.600;radio/TV
14.635.836.641.877.100;-11.914.039.404.570.100;female;0.1469491804436178;rent;little;little;-0.6753060691918276;-0.9875727016121243;radio/TV
1.467.047.767.534.900;-0.4877843092997643;male;0.1469491804436178;rent;little;moderate;-0.4498800848862887;-0.738667542842371;car
1.470.511.870.882.090;17.110.270.380.666.400;male;0.1469491804436178;own;little;little;1.276.259.134.560.210;0.2569530922366421;furniture/equipment
1.473.975.974.229.280;0.919454953014738;male;0.1469491804436178;own;little;little;-0.9124286847585029;-0.738667542842371;car
14.774.400.775.764.700;-1.279.356.394.351.670;female;0.1469491804436178;rent;little;little;-0.7876646179730474;-0.2408572253028645;furniture/equipment
14.809.041.809.236.600;0.3037877757521432;male;0.1469491804436178;free;little;little;24.902.276.821.175.500;22.481.943.623.946.600;car
14.843.682.842.708.500;19.748.843.997.506.100;male;0.1469491804436178;own;;;-0.49772994004548327;0.7547634097761486;radio/TV
14.878.323.876.180.400;0.6555975913307688;male;-13.837.714.491.773.900;own;little;little;-0.6831038233659186;-0.738667542842371;car
1.491.296.490.965.230;-10.154.990.326.677.000;male;-13.837.714.491.773.900;own;little;little;-0.540263144631434;0.2569530922366421;furniture/equipment
14.947.605.943.124.200;-11.914.039.404.570.100;female;0.1469491804436178;own;little;moderate;-0.5675552842407524;-0.9875727016121243;radio/TV
1.498.224.697.659.610;-0.4877843092997643;male;0.1469491804436178;own;little;;-0.7256370279518692;-0.9875727016121243;car
15.016.888.010.068.000;0.5676451374361124;male;0.1469491804436178;own;quite rich;;-0.9744562747796811;-0.738667542842371;radio/TV
15.051.529.043.539.900;-1.103.451.486.562.350;female;0.1469491804436178;own;little;little;-0.6285195441472817;-0.738667542842371;radio/TV
15.086.170.077.011.800;-0.4877843092997643;male;1.677.669.810.064.630;own;moderate;moderate;-0.4792988847249046;0.7547634097761486;radio/TV
15.120.811.110.483.700;-0.6636892170890771;female;-13.837.714.491.773.900;own;little;rich;-0.8954154029241226;-0.9875727016121243;radio/TV
1.515.545.214.395.560;-0.4877843092997643;male;1.677.669.810.064.630;rent;little;moderate;-0.4282590392217637;-12.364.778.603.818.700;radio/TV
15.190.093.177.427.500;0.5676451374361124;male;0.1469491804436178;free;little;moderate;10.692.642.055.752.500;32.438.149.974.736.800;education
1.522.473.421.089.940;0.919454953014738;male;1.677.669.810.064.630;own;;;1.265.625.833.413.720;0.2569530922366421;car
15.259.375.244.371.300;0.8315024991200816;male;1.677.669.810.064.630;own;;;0.09064605672683516;-0.738667542842371;car
15.294.016.277.843.200;-0.3998318554051079;male;-13.837.714.491.773.900;own;little;;-0.6115062623129015;-0.9046043153555399;car
15.328.657.311.315.100;-0.3998318554051079;male;0.1469491804436178;own;;;-0.8301978225589982;0.2569530922366421;furniture/equipment
15.363.298.344.787.000;0.5676451374361124;male;-13.837.714.491.773.900;own;little;;-0.6437606091239141;-14.024.146.328.950.400;car
15.397.939.378.258.900;0.919454953014738;female;0.1469491804436178;rent;little;little;-0.5055276942195742;-0.4897623840726178;furniture/equipment
15.432.580.411.730.800;-0.4877843092997643;female;0.1469491804436178;own;quite rich;moderate;18.029.619.846.829.000;22.481.943.623.946.600;car
1.546.722.144.520.270;-0.4877843092997643;male;0.1469491804436178;free;quite rich;little;0.027555136591008247;0.2569530922366421;furniture/equipment
15.501.862.478.674.600;0.21583532185748686;male;1.677.669.810.064.630;own;;;-0.14612211546829057;-0.738667542842371;car
15.536.503.512.146.500;0.6555975913307688;male;-13.837.714.491.773.900;own;little;;-0.6161140261430461;-0.2408572253028645;furniture/equipment
15.571.144.545.618.400;-0.3998318554051079;male;0.1469491804436178;own;moderate;;0.12396373365249658;0.2569530922366421;radio/TV
15.605.785.579.090.300;0.3917402296467996;male;-29.144.920.787.984.100;own;little;moderate;0.1129759891344593;-0.2408572253028645;business
15.640.426.612.562.200;-10.154.990.326.677.000;male;0.1469491804436178;own;little;little;-0.39919468275469744;12.525.737.273.156.500;business
15.675.067.646.034.100;-0.6636892170890771;female;0.1469491804436178;rent;quite rich;moderate;0.2983498724548946;0.2569530922366421;car
1.570.970.867.950.600;-0.8395941248783899;female;1.677.669.810.064.630;own;little;;2.730.185.844.656.620;12.525.737.273.156.500;furniture/equipment
15.744.349.712.977.900;-0.5757367631944207;female;0.1469491804436178;own;little;little;-0.48851441238519394;-0.738667542842371;car
15.778.990.746.449.800;18.869.319.458.559.500;female;1.677.669.810.064.630;rent;rich;little;-0.7231559243510222;0.2569530922366421;radio/TV
15.813.631.779.921.700;11.833.123.146.987.000;male;-13.837.714.491.773.900;own;;rich;0.1363692516567322;0.7547634097761486;radio/TV
15.848.272.813.393.600;0.12788286796283044;male;-13.837.714.491.773.900;own;little;moderate;-0.7504480639603406;-0.9875727016121243;radio/TV
15.882.913.846.865.500;0.8315024991200816;male;-13.837.714.491.773.900;own;little;little;0.2604244316990885;0.5888266372629798;car
15.917.554.880.337.400;-0.4877843092997643;male;0.1469491804436178;free;moderate;moderate;-0.07168900744287679;0.2569530922366421;furniture/equipment
1.595.219.591.380.930;-0.4877843092997643;male;0.1469491804436178;rent;little;;-0.5427442482322812;-12.364.778.603.818.700;radio/TV
15.986.836.947.281.200;10.074.074.069.093.900;male;0.1469491804436178;own;little;moderate;-0.32547046147238284;0.008047933466888799;car
16.021.477.980.753.100;-0.5757367631944207;male;0.1469491804436178;own;;;0.10092491450177327;-0.4897623840726178;car
16.056.119.014.225.000;-0.048022039826482336;male;0.1469491804436178;own;quite rich;;-0.3098749531242009;0.2569530922366421;radio/TV
16.090.760.047.696.900;-11.914.039.404.570.100;male;-13.837.714.491.773.900;own;little;moderate;-0.9985584240450531;-12.364.778.603.818.700;repairs
16.125.401.081.168.800;-0.8395941248783899;female;0.1469491804436178;own;;moderate;-0.5516053325210208;0.7547634097761486;radio/TV
16.160.042.114.640.700;-1.103.451.486.562.350;male;-13.837.714.491.773.900;own;quite rich;moderate;-0.2662784184236014;0.5058582510063954;radio/TV
161.946.831.481.126;16.230.745.841.719.800;female;1.677.669.810.064.630;rent;little;;0.10517823496036834;-0.4897623840726178;radio/TV
162.293.241.815.845;-0.5757367631944207;male;0.1469491804436178;rent;;;1.380.465.485.795.790;17.503.840.448.551.600;radio/TV
16.263.965.215.056.300;0.3917402296467996;male;-13.837.714.491.773.900;own;little;little;0.236676725805266;-0.8216359290989554;car
16.298.606.248.528.200;-11.914.039.404.570.100;male;0.1469491804436178;own;moderate;moderate;-0.6228484502024884;-0.4897623840726178;repairs
16.333.247.282.000.100;0.6555975913307688;male;-13.837.714.491.773.900;own;little;;14.609.241.311.375.400;0.2569530922366421;car
16.367.888.315.472.000;-0.5757367631944207;female;-29.144.920.787.984.100;rent;little;little;-0.7366247724699065;0.2569530922366421;car
16.402.529.348.943.900;0.03993041406817406;male;0.1469491804436178;rent;little;little;14.268.975.674.687.800;32.438.149.974.736.800;business
1.643.717.038.241.580;-0.22392694761579512;female;0.1469491804436178;own;little;;-0.15604652987167908;0.7547634097761486;radio/TV
1.647.181.141.588.770;18.869.319.458.559.500;female;-13.837.714.491.773.900;own;quite rich;rich;-0.7135859533191833;0.2569530922366421;radio/TV
16.506.452.449.359.600;2.502.599.123.118.550;female;0.1469491804436178;own;little;moderate;-0.892579855951726;-12.364.778.603.818.700;radio/TV
16.541.093.482.831.500;0.5676451374361124;male;0.1469491804436178;own;;moderate;-0.2992416519777132;-0.2408572253028645;business
16.575.734.516.303.400;10.074.074.069.093.900;male;-13.837.714.491.773.900;own;little;;-0.25989843773570875;0.2569530922366421;car
16.610.375.549.775.300;-0.9275465787730462;male;0.1469491804436178;rent;moderate;moderate;-0.7114592930898858;-0.4897623840726178;car
16.645.016.583.247.200;11.833.123.146.987.000;male;0.1469491804436178;own;little;moderate;18.128.863.990.862.900;0.7547634097761486;furniture/equipment
16.679.657.616.719.100;-0.22392694761579512;male;1.677.669.810.064.630;rent;little;;0.5574479770576445;22.481.943.623.946.600;business
1.671.429.865.019.100;-0.6636892170890771;female;1.677.669.810.064.630;own;moderate;rich;-0.12343773968911685;0.008047933466888799;car
16.748.939.683.662.900;-0.8395941248783899;male;0.1469491804436178;own;little;little;17.572.387.897.530.000;12.525.737.273.156.500;car
16.783.580.717.134.800;-0.4877843092997643;male;-13.837.714.491.773.900;own;little;;-0.4406645572259994;0.2569530922366421;furniture/equipment
16.818.221.750.606.700;-0.9275465787730462;female;0.1469491804436178;rent;little;little;-0.6515583632980051;-0.4897623840726178;furniture/equipment
16.852.862.784.078.600;-0.22392694761579512;male;0.1469491804436178;own;little;rich;10.696.186.489.468.000;17.503.840.448.551.600;business
16.887.503.817.550.500;2.502.599.123.118.550;female;0.1469491804436178;own;moderate;;-0.6600650042151952;-0.6556991565857866;radio/TV
16.922.144.851.022.400;-0.5757367631944207;male;1.677.669.810.064.630;free;little;little;1.172.407.226.696.180;0.2569530922366421;car
1.695.678.588.449.430;10.953.598.608.040.500;male;-13.837.714.491.773.900;own;little;moderate;-0.5416809181176324;0.2569530922366421;radio/TV
16.991.426.917.966.200;0.12788286796283044;male;-13.837.714.491.773.900;own;;;0.10411490484571956;-0.738667542842371;education
17.026.067.951.438.100;-0.13597449372113873;male;-13.837.714.491.773.900;own;moderate;;-0.603354064767261;-0.4897623840726178;radio/TV
17.060.708.984.910.000;-1.103.451.486.562.350;male;-13.837.714.491.773.900;rent;;little;-0.4732733474085616;-0.2408572253028645;radio/TV
17.095.350.018.381.900;-0.4877843092997643;male;1.677.669.810.064.630;own;little;little;0.2437655932362578;12.525.737.273.156.500;furniture/equipment
17.129.991.051.853.800;12.712.647.685.933.600;male;0.1469491804436178;own;;;-0.312356056725048;-0.738667542842371;car
17.164.632.085.325.700;-0.3998318554051079;female;-13.837.714.491.773.900;own;little;;-0.5441620217184795;-0.738667542842371;furniture/equipment
1.719.927.311.879.760;0.3917402296467996;male;1.677.669.810.064.630;own;little;little;0.20761236933819968;0.7547634097761486;car
17.233.914.152.269.500;0.21583532185748686;male;0.1469491804436178;own;little;;-0.8745032440026969;-0.738667542842371;radio/TV
17.268.555.185.741.400;-1.103.451.486.562.350;male;0.1469491804436178;free;little;little;-0.5055276942195742;1.999.289.203.624.910;radio/TV
17.303.196.219.213.300;-0.7516416709837335;male;0.1469491804436178;own;moderate;moderate;0.4624571534823545;1.999.289.203.624.910;car
